,Unnamed: 0,data,sentiment
14470,16133,ông ấy gorbachev xứng đáng được như vậy ở thời điểm đó không phải ai cũng nghĩ và làm được như ông ấy chỉ có một số ít người thực sư có tâm và tầm như ông ấy thì mới làm được cái việc động trời đó là để thống nhất một đất nước bị chia cắt hàng mấy thập kỷ không nhất thiết phải dùng đến chiến tranh đổ máu tổn thất bao nhiêu mạng người và tổn hại rất lớn về kinh tế,negative
14471,16134,đông và tây đức thống nhất theo tư bản còn bắc và nam việt thống nhất theo cộng sản so sánh thể chế để thấy cnxh mà tám keo đem về cho việt nam là ưu việt thế nào hèn chi chết 51 năm mà đéo đc chôn,negative
14472,16135,riêng tôi ủng hộ việc đúc tượng ông lịch sử nhân loại luôn nhớ ông không có ông thì chúng ta chìm đắm trong kinh tế kế hoạch tập trung và vjnhx viễn chìm đắm trong đói nghèo nó là quái thai của lịc sử mà bản thân tôi là nạn nhân của nó,negative
14473,16136,nhân loại phải ghi ơn ông gorbachev vì đã giải tán một chế độ phi nhân tàn ác một cách hòa bình,negative
14474,16137,tôi mong có người nào đó dịch cho ông tất cả những lời tốt đẹp của chúng tôi fành cho ông tôi nghĩ liên hợp quốc phải tôn vinh ông người anh hùng giải phóng nhân loại khỏi swj tăm tối đó chế độ để lại trong lòng tôi ngưỡng mộ ông kính mong ông sống lâu muôn tuổi,negative
14475,16138,ông là người văn minh và tiến bộ nhất của thể chế cộng sản đã làm hợp lòng dân ,negative
14476,16139,ông ấy đã cưú và giải thoát bao nhiêu triệu người dân đông âu thoát khỏi ,negative
14477,16140,bbc tiếng việt là báo đài lá khoai ngứa tức là ngứa mõm toàn nói láo,negative
14478,16141,xứng đáng ông ấy đã nhìn xa trông rộng là thiên tài của nhân loại,negative
14479,16142,đó là cú bẻ ghi ngoạn mục nhất giải nguy cho rất nhiều qg khỏi xuống hố cả nút cnxh ,negative
14480,16143,ai muốn nói gì thì nói ông ấy là người đào mồ chốn chủ nghĩa xã hội và cncs,negative
14481,16144,ở chính quê hương ổng không có ai ưa ổng mà nước khác lại đi tung hô chuyện lạ nhỉ,negative
14482,16145,trước đây quá ít thông tin và chỉ được nhận những thông tin một chiều lên tự mặc định gorbachev là kẻ phản bội.nay thì sự nhìn nhận đã khác thấy đúng là sự sụp đổ của những điều lỗi thời là việc tất yếu và là nền móng cho sự phát triển của đổi mới của tiến bộ,negative
14483,16146,ước gì ông này sinh ra ở vn  chắc giờ vn đã khác,negative
14484,16147,"thời kỳ đó liên xô rất mạnh là đối thủ của mỹ nên cia đã cài ông này vào để liên xô tan rã,roi vào nội chiến để mỹ vươn lên thống trị thế giới thực tế ông ấy đã bị mua chuộc",negative
14485,16148,nhân dân các nước được giải phóng từ liên xô cũ biết ơn ông tránh được cuộc chiến đầu rơi máu chảy,negative
14486,16149,nước mỹ cũng nên dựng tượng vì chính ông đã giúp mỹ làm sụp đổ đông áu và liên xô trong khi mỹ nhiều năm không làm được,negative
14487,16150,những người có xu hướng đa đảng cuồng mỹ thì tôn ông góp ba chốp này thành người hùng còn những người có tư tưởng độc tài một đảng thì chúa ghét ông này đã phá vở hệ thống thành trì của cnxh ở liên xô,negative
14488,16151,cám ơn ngài đã cứu cả đông âu thoát khỏi xiềng xích,positive
14489,16152,bỏ băng đảng cs là có công lớn cho dân tộc xứng đáng dc đúc tượng,negative
14490,16153,đó là người cộng sản đáng ngưỡng mộ ủng hộ,negative
14491,16154,về sauông đã không hèn với bản thân sống có trách nhiệm với nhân loại,negative
14492,16155,ng cs vĩ đại được thế giới tôn vinh nhận giải nobel hòa bình,negative
14493,16156,lịch sử nhân loại và văn minh thế giới mãi mãi ghi nhận công lao to lớn của ông ông vĩ đại thật,negative
14494,16157,"người cs đầu tiên xóa bỏ được sự đọc quyền của chủ nghĩa cs trên trường châu âu,để chuyển hướng sang chủ nghĩa tư bản.ông thật là người vī đại xứng đáng được tạc tượng trên thế giới",negative
14495,16158,con người cộng sản duy nhất dám nói lên sự thật và hành động theo lương tri,negative
14496,16159,ông có một phần công giải tán đế quốc liên xô cộng sản giải phóng cho nhiều quốc gia tự thoát khỏi các tư tưởng độc tài,negative
14497,16160,người cộng sản tốt duy nhất còn sống,positive
14498,16161,tbt vì nước nga và đông âu mà xoá đcslx,negative
14499,16162,putin vĩ đại không đương nhiên có và putin khẳng định suốt đời gìn giữ thẻ đảng như một báu vật nói chung là ko trách các đầu đất tung hô nhưng đúng là nghiệp,negative
14500,16163,"nhân dân đức và đông âu biết ơn ông,nếu không có ông thì nhân dân ở đó còn đổ máu dài dài",negative
14501,16164,bao giờ trung quốc có một người anh hùng như ông này lúc đó nhân loại vui lắm,negative
14502,16165,chính xác ông ấy là 1 người anh hùng người dám từ bỏ quyền lực/quyền lợi của cá nhân vì quyền lợi chung của cộng đồng,negative
14503,16166,một ngày ko xa lịch sử sẽ ghi nhận và đặt ông đúng vị trí đc tôn vinh cao nhất,negative
14504,16167,tôi rất ngưỡng mộ ông ấy tôi cũng đã đặt tượng ông ấy trong lòng mình nhiều năm nay người đàn ông dũng cảm của nhân loại là gorbachev,negative
14505,16168,lịch sử thế giới sẽ ghi nhận công lao của ô ấy,negative
14506,16169,đổi mới là như vậy mới là hợp lòng dân đổi mới kiểu vn chỉ mị dân,negative
14507,16170,nhìn mặt phúc hậu ,negative
14508,16171,ở châu á bao giờ mới có ông gorbachev thứ 2 thì dân việt nam sẽ sánh vai được các cường quốc,negative
14509,16172,xứng đáng anh hùng giải phóng liên xô kg một viên đạn,negative
14510,16173,go va cho va có công hay tội ,negative
14511,16174,ông này là ngũ lão tinh trong op nè,negative
14512,16175,ong nao o viet nam qua bat tay ong va ong ay ko bat tay moi nguoi biet ong ay la ai ko ,negative
14513,16176,nhớ mãi câu của gorbachev khi gặp tbt nvl kẻ cơ hội nhất hành tinh xin chào đồng chí tbt,negative
14514,16177,tượng ông nên đc dựng khắp thế giới mới đúng,positive
14515,16178,ông là cựu giám đốc kgb mà thường cứ nắm công an là nắm hết đảng và chính quyền chỉ chế độ cộng sản có công an cấp “tướng” để kìm kẹp dân ông gorbachev là một ngoại lệ ông được vinh danh trên toàn thế giới,negative
14516,16179,ông xứng đáng được nhân loại tôn vinh là vĩ nhân ,negative
14517,16180,cảm ơn ông ông đã vạch trần sự thối tha của đảng cộng sản,negative
14518,16181,tôi kính trọng và khâm phục ông xin thượng đế luôn gìn giữ ông chúc ông sức khỏe an vui hạnh phúc và tự hào rất nhiều người trên thế giới biết ơn ông,negative
14519,16182,chỉ người nào đem lại hạnh phúc cho người dân người đó mới xứng đáng được dựng tượng,negative
14520,16183,con người có lương tri và biết thế nào đúng sai tốt xấu,negative
14521,16184,gorbachev người vĩ đại của dân tộc nga.tôi thật sự ngưỡng mộ ông,negative
14522,16185,không thể khác được khi bộ máy nhà nước hoạt động theo chế độ quan liêu độc tài không có dân chủ ngay từ trong đảng thì tự chuyển hóa tự diễn biến và dẫn tới giải tán là tất yếu,negative
14523,16186,ông này là người ơn của cộng sản thế giới ,negative
14524,16187,hỏi xem tượng này bn tiền,negative
14525,16188,không phải chỉ người đức mà toàn thế giới phải biết ơn ông ấy,negative
14526,16189,thế hệ trẻ của nước nga nên biết ơn ông,negative
14527,16190,ông rất xứng đáng,positive
14528,16191,một con người làm nên lịch sữ liên xô,negative
14529,16192,nói rõ thêm là người cs có công giải thể công sản,negative
14530,16193,năm 1990 sau khi đất nước đức thống nhất để tôn vinh ông họ còn đặt tên cho hãng rượu gorbachev họ rất ngưỡng mộ ông còn các nước cs thì chửi và nói xấy ông hết lời,negative
14531,16194,cần lắm 1 bức tượng tại moscow,negative
14532,16195,vietnam mình có ai làm được giống ông í thì cũng được dựng tượng á nhỉ,negative
14533,16196,ông ấy dám từ bỏ ngai vàng từ bỏ quyền lực ông ấy là anh hùng,negative
14534,16197,việt nam thì sao,negative
14535,16198,thằng phá ta liên bang xô viết,negative
14536,16199,có quan ta nói ông lày là cia,negative
14537,16200,không thèm ngược đãi đọng vat,negative
14538,16201,thằng bán nước cầu danh tội đồ muôn thuở,negative
14539,16202,rất kính phục ông ,negative
14540,16203,tiểu bang nghèo nhất nước đức,negative
14541,16204,đồng chí góc ba trốc,negative
14542,16205,người tiên phong xa lánh quỷ dữ,negative
14543,16206,naponeon polapac cua the ky 20 xung tam vi nhan,negative
14544,16207,có cái nước nào ấy nó chửi ra rả phản quốc ,negative
14545,16208,mot dai nhan vi nhan bay h o co vi nhan nhu vay tiec qua,negative
14546,16209,chân lý chỉ có một,negative
14547,16210,còn ai bỏ đảng cs thì cho đúc tượng lun,negative
14548,16211,tại sao không dựng tượng bác hồ việt nam cả mấy trăm tượng mà nước đức lại không có cái nào thật tội nghiệp nhân dân đức thật thiệt thòi,negative
14549,16212,perestroika-gorbachev bravo,positive
14550,16213,có thể nói ông ấy là một vĩ nhân giải nobel hoà bình dành cho ông thật xứng đáng nếu ai đã từng nghiên cứu binh pháp mới thấy sự cống hiến của ông ấy đối với người dân đông âu như thế nào,negative
14551,16214,cha đẽ của nước đức sau thế chiến 2,negative
14552,16215,nhờ ông này mà liên bán xô viết sụp đổ,negative
14553,16216,ko có ông thi ko có  nước đuc và nước nga ngày nay,negative
14554,16217,một việc làm ý nghĩa,negative
14555,16218,thằng phản quốc không dám sống ở đất nước mình thì đi đâu cũng không ngẩng mặt lên được,negative
14556,16219,một câu nói để đời ,negative
14557,16220,lãnh đạo việt nam mà được như ông này thì hay biết mấy,negative
14558,16221,ngoài việc giúp hào giải chiến tranh lạnh thì ông này cũng giúp loại bỏ chế độ độc đẳng của xô viết,negative
14559,16223,gorbachev là tội đồ của các nước xhcn trong đó có liên bang xô viết gorbachev đã bán rẻ thành trì xhcn mà mác lênin đã xây dựng không biết bao nhiêu xương máu người dân toàn thế giới đã xuống mà chúng vì một mưu đồ đen tối mà bán đi cả một thành trì xhcn nhưng tin chắc rằng trong tương lai gần đây các nước tiến bộ trên thế giới cùng với việt nam sẽ xây dựng lại thành công cnxh dưới lá cờ vinh quang của đảng cộng sản việt nam dựa trên nền tảng tư tưởng hồ chí minh,negative
14560,16224,cán bộ quê tôi họ đang nô nức đi dự đại hội vì đến đại hội có rất nhiều quà có giá trị,negative
14561,16225,doi voi bon cs chi sung dan la huu hieu nhat o nhan nhuong o toi ngiep,negative
14562,16226,tôi hay dùng từ hèn để ám chỉ hành động của đảng cầm quyền việt cộng lực lượng lãnh đạo dân tộc việt hiện tại là vì lý do này họ luôn tự an ủi nhau là nước mình nhỏ yếu nên mềm mỏng nhún nhường với tàu cộng nhưng thực tế họ hèn và dốt nát không có đối sách nào khác là thực hiện những áp đặt đơn phương của tàu cộng để hiểu được cái hèn đó thì nhìn vào nhật bản chỉ là một phần mà phải nhìn vào những diễn biến tại các diễn đàn ngoại giao khi những nước nhỏ như singapore hay mã lai indo tố cáo trung cộng làm căng thẳng trên biển đông bắt nạt các nước khác là một thanh niên việt chúng ta phải học để trang bị tri thức và dũng khí để bớt hèn phải không đồng bào,negative
14563,16227,cs k biết nghe tiếng người đâu thay vì lên tiếng phản đối thì ngừng việc cấp visa cho du lịch chữa bệnh du học thì tụi cs mới biết sợ,negative
14564,16228,nhật bản có căn cứ quân sự của mỹ đóng ở nhật mà sao kém vậy,negative
14565,16229,bụp vô mặt nọng của tập heo liền nói với đám đại hôi hán này chi nhiều,negative
14566,16230,vời bạch tuộc đă vươn ắp nơi thống trị t.giơi,negative
14567,16231,hè nhau đập chết mẹ nó đi kêu ca mỏi miệng được ích gì,negative
14568,16232,thiết nghĩ có nên cùng nhau xóa trung quốc ra khỏi bản đồ kg nhỉ,negative
14569,16233,lại là thằng tàu cộng chuyên rối,negative
14570,16234,nếu được một điều ước tôi chỉ ước thế giới không có tàu cộng để hành tinh được sống thảnh thơi,negative
14571,16235,đó là di sản của một thời  các chú cứ phá còn gọi là càng cho càng phá   cccp ,negative
14572,16236,chỉ có các hãng sản xuất vũ khí là có lợi,negative
14573,16237,trung dũng đã từng quên,negative
14574,16238,nó chứng minh cho thế giới học thuyết thế giới đại đồng và một giấc mơ không tưởng xhcn của nhân loại là một điều không bao giờ có trên trái đất này,negative
14575,16239,"tôi thấy buồn và thương nhất là người dân.cầu mong cho thế giới bình an,chúng sanh an lạc",negative
14576,16240,mấy nước này ở châu âu hay châu á nghe tên lạ quá,negative
14577,16241,thỏa thuận gì lãnh thổ của azerbaijan thỏa thuận nhượng lại cho armenia chắc,negative
14578,16242,nồi da xáo thịt cái gọi là chủ nghĩa tự do là đây,negative
14579,16243,ghét chiến tranh thật,negative
14580,16244,lại nghe mấy thằng cm mầu giống libi syri thật khổ,negative
14581,16245,poor people so that is the reason covid 19 come,positive
14582,16249,thổ chơi lớn nhờ mở 3 mặt trận ủy nhiệm vớ vẩn là otttoman hồi sinh là pháp nga mệt vl luôn,negative
14583,16251,không nhớ nhà văn nổi tiếng thời xưa rasun gammatov viết cuốn sách “ dagestan của tôi “ là người nước nào  ngày xưa họ đều là anh em nay quoay ra bắn giết nhau ,negative
14584,16252,"tq cũng qua hn họp với vn,lào,cam,tt để chống mỹ ",negative
14585,16253,ôi những kẻ luôn kêu gọi tự do dân chủ mà thấy thằng khác sắp vượt mình thì tìm cách tiêu diệt mặc dù ko ưa tàu khựa nhưng cảm thấy mỹ đã quá hụt hơi và để tq sắp vượt qua nên bắt đầu run sợ,negative
14586,16254,chính quyền mà cướp nội tạng triệt sản đầu độc ng tân cương thì gọi là mafia chứ chính quyền nào mà tàn ác dữ vậy cho nó đi theo binladen đi,negative
14587,16255,sau cuộc họp này thì apto được thành lập một loạt các nước sau đó sẽ gia nhập liên minh quân sự để bao vây tun-của,negative
14588,16256,"chỉ mong là các nước trên thế giới hãy chung tay chống lại sự ngông cuồng của trung quốc,một đất nước trung quốc làm lũng loạn cả thế giới",negative
14589,16257,có những gọng kềm ngoạn mục mà mỹ đang giăng để bẫy trung quốc vào đường cùng,negative
14590,16258,bộ tứ nato châu á bảo đảm tự do an ninh hằng hải hàng không là tồn tại phát triển khách quan,negative
14591,16259,chỉ khác về con người và địa lý nên quỷ quyệt và ồn ào hơn mũi lõ nhiều,negative
14592,16260,phải tách rới tq ra  và coi tq là 1 mối nguy hại trên thế giới,negative
14593,16261,tập hoàng đế trung tâm của vũ trụ cân tất vì vô thần nên chấp thêm cả trời đất cân luôn một thể,negative
14594,16263,lịch sử có lập lại không  ronald reagan  tổng thống mỹ thứ 40 với 2 nhiệm kỳ từ 1981 đến 1989 đã chạy đua vỏ trang với liên xô qua chương trình  sáng kiến phòng thủ chiến lược  đã làm cho liên xô sụp đổ vì kiệt quệ về kinh tế nay ông donald trump tổng thống mỹ thứ 45 đang làm frankenstein trung cộng lao đao  khốn đốn về kinh tế thêm vài đòn nữa thì frankenstein trung cộng tiêu ngay  hai bên đang ăn miếng trả miếng y hệt thời chiến tranh lạnh giữa tổng thống reagan và liên xô  khác một chút là liên xô âm thầm chạy đua mua sắm vũ khí  bây giờ thỉnh thoảng frankenstein trung cộng lại rên lên vì đau đớn do tổng thống trump ra đòn hơi mạnh tay bây giờ với chiến lược liên kết bộ tứ với các nước bủa vây frankenstein trung cộng  tổng thống trump đang tung sợi dây thòng lọng vào cổ frankenstein trung cộng để siết cổ frankenstein trung cộng ngày 3 tháng 11 này là bầu cử tổng thống mỹ  sau đó  nếu ông trump đắc cử tổng thống nhiệm kỳ 2 thì 4 năm kế tiếp là frankenstein trung cộng sẽ bị tổng thống trump thắt cổ  rồi sụp đổ và lịch sử sẽ lập lại  tổng thống mỹ thứ 40  reagan làm sụp đổ liên xô và tổng thống mỹ thứ 45 làm sụp đổ frankenstein trung cộng mong ông trump sẽ đắc cử tổng thống nhiệm kỳ 2 god bless him,negative
14595,16264,us japan  australia  india  korea  taiwan must open war in the pacific immediately to stop devils satan before too late  new world order now or never,negative
14596,16266,các ông nói là sẽ làm rất kỹ về công tác nhân sự  và giương cờ búa niềm lên đi  người dân chỉ cần cái xẻng thôi là có thể chôn sống bè lũ nói láo của các ông ,negative
14597,16267,lưu ý cho:nói khác làm lại khác nghe.y chang nói một đàng làm một nẽo ,negative
14598,16268,có lúc nào không “ làm kỹ “ đâu nhỉ  càng làm kỹ càng nhiều đúc chung ,negative
14599,16269,chọn kỹ vậy thì còn ai để mà làm việc,negative
14600,16271, tôi hi vọng và nghĩ ông david dương từ hoa kỳ về vn đầu tư và sẽ dọn sạch đống rác ba đình nhưng ổng vẫn chưa làm ts alan phan,negative
14601,16272,đại biểu quốc hội sở hữu cái quốc tịch còn check không ra phải đợi báo chí nước ngoài nó đăng rồi mới biết trong khi mấy cái này chỉ cần nói sở tư pháp cấp danh sách những tên đề nghị cấp lý lịch tư pháp số 2  dùng để ra nc ngoài là biết ngay trong nội bộ đảng tên nào sở hữu 2 quốc tịch liền quan trọng nói mà có dám làm không,negative
14602,16274,hà nội bây giờ vội lắm rồi con cháu chạy qua úc cực nhiều luôn đấy đảng gì nữa ôm tiền chạy nhiều lắm rồi ở lại đi theo chung con à,negative
14603,16275,người do đảng đưa lên kỷ luật cũng do đảng làm tự ỉa r tự ăn mà đảng vẫn xạo lol vậy à,negative
14604,16276,"bbc có những hình ảnh minh họa rất hài,tưởng như ngẫu nhiên nhưng thâm hơn tàu",positive
14605,16277,tào lao bí đao đảng của nhóm đảng chứ chả liên quan gì tới người dân mà đòi tư với chả cách,negative
14606,16278,chuẩn bị kỹ lưỡng cán bộ toàn thành phần trí tuệ siêu việt vậy mà đất nước vẫn nghèo buồn,negative
14607,16279,hồi lúc trọng chọn chung “con” làm chủ tịch cũng kỹ lắm mà?…,negative
14608,16280,nói trước luôn nè coi đúng không nha  thế nào cũng tham nhũng cho coi ít hay nhiều tùy lòng tham của các quan ,negative
14609,16281,làm “kỹ” thì cũng chỉ do “một nhóm” rất nhỏ so với nhân dân thôi cứ làm tí thi tuyển trực tiếp công khai là nhiều anh chị “mặt tái xanh” ngay và luôn,negative
14610,16283,"đúng nói rứt hay,phải cán bộ trong sạch,thêm câu bần cố nông trong lý lịch thì mới được vào cấp ủy,xong làm lãnh đạo một khóa,thành địa chủ luôn.khi kiểm kê tài sản cán bộ lại bảo,của cha ông tôi để lại",negative
14611,16284,tao hiểu vì sao nhiều người ghét cái page bbc này,negative
14612,16285,um ráng kỹ vô sâu mọt giòi bọ nhiều vô kể,negative
14613,16286,người ta có búa liềm rồi ông bbc đưa thêm cái hình có ông vác cái liêng kỳ ghê,negative
14614,16287,bức ảnh này có thể dự thi ảnh quốc tế fiap 2020,negative
14615,16288,thử hỏi có bao nhiêu dv trong sạch dc bầu vào,negative
14616,16289,chắc hồi đề bạt ông chung ông hải là do vội,negative
14617,16290,thì trước khi vào đ....đều trên răng dưới dế....rùi....toàn biệt phủ mi chiiii,negative
14618,16291,người chụp ảnh có tâm,negative
14619,16292,làm kỹ ko kỹ cái gì các vị trí chủ chốt đã được mua bán sắp xếp trước hết rồi đảng viên tép riu làm gì được quyền bầu,negative
14620,16293,lâu nay chắc là do làm không kỹ nên mọi thứ cứ tè le ra,negative
14621,16294,cắt khẩu định cư hết biết đâu mà du học,negative
14622,16295,mắc mệt đại hội đại đồ toàn đám ăn hại có giúp gì cho dân đc đâu,negative
14623,16296,búa liềm thêm xẻng thiếu cuốc,negative
14624,16297,quan trọng là có làm như nói không,negative
14625,16298,khó lắm bao nhiêu kỳ đại hội rồi,negative
14626,16299,bao năm nay làm chưa kĩ nhỉ,negative
14627,16300,làm rất kỹ cái xẻng kia để đào sâu chôn chặt hả,negative
14628,16302,làm kĩ như cái thời ccrđ cho dân nhờ,negative
14629,16304,dạo này trần duy hưng còn cave không mấy anh em ,negative
14630,16307,hn k vội là ngu....k tin thì hỏi lão chung ,negative
14631,16309,mấy chục năm rồi làm ko kỹ làm lèo phèo sao nhảm nhí,negative
14632,16310,con lạy các bô,negative
14633,16311,đéo tin cái mồm nói bằng mõm ,negative
14634,16313,đảng cộng sản việt nam  cai trị người dân việt nam chứ người dân việt nam không bầu,negative
14635,16314,hiểu ngược lại những gì nó nói thưa quí zị,negative
14636,16316,muốn thay đổi được vận mệnh đất nước thì chỉ cần thay đổi được tên nước như xưa là  việt nam  dân chủ  cộng hòa độc lập  tự do  hạnh phúc  lúc đó mọi thứ sẽ được thay đổi hoàn toàn ,negative
14637,16317,thay máu cũng chưa chắc làm cho đảng trong sạch vững mạnh được mỗi ngày đều có phốt quan loại tỉnh này tỉnh kia tham ô tham nhũng thất thoát tiền của công rồi dùng tiền nhà nước xây tượng đài làm chữ cổng chào mua quà tặng đại hội đảng bộ giáo dục thì tìm mọi cách rút tiền phụ huynh học sinh bằng việc in sách nhảm và cải cách giáo dục một cách mất hết lòng tin,negative
14638,16318,chỉ một việc xây lò để mong đốt hết củi đã là hoang tưởng rồi đố ai đốt sạch củi rừng chỉ khi nào con lợn chán cám con cầy khô kít thì chẳng cần đốt cũng hết củi,negative
14639,16319,điều tôi quan tâm là đảng đã chi bao nhiêu tiền từ thuế của dân để tổ chức đại hội đảng cử đảng bầu nầy,negative
14640,16320,diệt tham nhũng theo cách đốt lò có chút nhăn gửi tới ai đã và đang tham nhũng phải chậm lại hay khiến họ tinh vi hơn cách làm tốt và minh bạch là thay đổi cơ chế độc quyền bằng dân chủ để dân báo chí luật sư có thể tìm kiếm và ngăn chặn tội phạm đảng cử lãnh đạo đảng tìm tội phạm đảng diệt tham nhũng nhưng lại không thể đánh ta sợ vỡ bình  thỉnh thoảng lại có vụ nhảy lầu đột quỵ thật vây sao dân cứ thế sống được ư,negative
14641,16321,giữ đảng thôi mà nhỏ giọt từ từ dân sẽ quen hiểu được cũng hàng thế kỷ dân sinh ra để làm dân,negative
14642,16322,duong loi khong thay doi chi lo chia ghe,negative
14643,16323,ko hiểu sao phải thoát trung láng giềng với 1 cường quốc sắp vượt mĩ phải mừng mới đúng việc gì phải thoát,negative
14644,16324,làm sao thoát trung được thoát ra làm sao đảng sống đây  thoát ra còn đâu chỗ dựa vững chắc cho đảng  thoát ra nguy cơ thế lực thù địch tấn công ai bảo vệ đảng ta thoát ra làm sao tiến lên xã hội xhcn rồi lên xã hội đại đồng  nhờ trung ta cướp được chính quyền củng cố được chính quyền cai trị được dân làm quan làm tướng con cháu dòng họ vinh quang sao phải thoát  thoát ra ta có yên tâm mà bàn việc đại hội 13 không ,negative
14645,16325,không thay đổi không cải cách chính trị thể chế triệt để thì mọi nỗ lực cá nhân chống tham nhũng chỉ như muỗi đốt inox,negative
14646,16326,chỉ có một điều không đổi thay được mọi hy vọng hay mong muốn đảng thay đổi là điều hão huyền họ không có hay không còn khả năng đó nữa để tự thay đổi,negative
14647,16327,mạc văn trang dựa vào đâu mà biết dân muốn gì  có cuộc thăm giò nào không mà cứ vơ vào là dân nói,negative
14648,16328,mong sao dân tâm huyết hiến nhiều kế cho đảng cho chính phủ về các lĩnh vực phát huy vai trò dân biết dân bàn dân kiểm tra tuyệt đối không kích động tiêu cực mới mong một việt nam phồn thịnh,negative
14649,16329,khuôn bị lỗi thì mông má cũng ra sản phẩm lỗi chỉ có bỏ cái khuôn lỗi đi và thay bằng khuôn khác,negative
14650,16330,cơ sở nào để tạo ra được sự phát triển khi mục tiêu tối thượng của các nhà độc tài luôn là bảo vệ quyền lực mục tiêu ưu tiên tiếp theo là vơ vét cho bản thân còn các mục tiêu khác chỉ là bà đỡ cho hai mục tiêu trên,negative
14651,16331,giữ chế độ là chính,negative
14652,16332,nếu cứ guồng máy đó thì có thay ai vào cũng thế thôi,negative
14653,16333,chỉ cần một thứ thay đổi để hết tham nhũng nhũng nhiễu,negative
14654,16334,những diễn viên hài đầu thế kỉ 21.ko biết còn xuất hiện những diễn viên hài nào đây.công lý cũng chỉ là 1 diễn viên hài,negative
14655,16335,nơi đâu củng đổi sao mình không đổi chỉ có một mình tq không đổi để đi vào chổ chết bế tắc vì gây ra hậu quã với mỹ còn việt nam phải thoát trung thôi mới khá được và bầu bạn tin yêu ok,negative
14656,16336,n v an cựu ct quốc hội nước chxhcnvn   lổi là do cơ chế lổi đó hiện nay mình cứ loay hoay giữa rừng rậm k có la bàn nên k ra khỏi rừng rậm được lổi do cơ chế  khó lắm chỉ có ngậm mà nghe thôi,negative
14657,16337,đài loan 30tr dân thể chế dân chủ kinh tế thứ 11 tg  việt nam gần 100tr tài nguyên thiên nhiên đều hơn nhưng...à mà thôi lại là thể chế nếu thay đổi được tự khắc sẽ giàu mạnh,negative
14658,16338,tý hao sửu hư dần bất lợi cọng con 13 chỉ là  họa và hại suy  diệt,negative
14659,16339,qúa đúng nếu vẫn con đường cũ vẫn ngôi trường xưa  mưa vẫn bay như hôm nào người ở đâu mình ở đấy  bạc mái đầu  thì cả 100năm sau vẫn không cất cánh để sánh vai với các cường quốc 5 châu phải không ,negative
14660,16340,"đại hội nào thì cũng thế,vẫn còn cơ chế xin cho.bố nhiệm thần tốc từ dưới lên trên.đã ăn sâu vào trí não của cán bộ cấp cao rồi,thay đổi làm sao được nữa",negative
14661,16341,dân được nhiều lợi ích thì ai làm cũng được,negative
14662,16342,lo ổn định vẹn toàn lãnh thổ phát triển kinh tế nâng cao đs nhân dân cứ bàn thoát tầu yêu trung làm gì,negative
14663,16343,3 ông sau có 2 người mẫu vậy bắc việt tòng thị phóng tên đẹp quá hén nam kì miệt vườn nguyễn thị kim ngân trùng họ với ông nội tui tìm 1 em nữa cho trương hoà bình mới đúng bộ 3 tam trụ,positive
14664,16344,mấy cái mong đợi đó thì hãy cứ chờ nếu khóa tới mà tổng chủ vẫn còn làm thì chưa đến lượt nhé vì chuyên môn của ổng là đốt lò mấy vụ kia nghe ko quen để đến lượt người khác nhé,negative
14665,16345,"tôi chỉ muốn đảng bỏ quan điểm tư tưởng max lênin hãy tư duy và thực hiện chủ nghĩa dân tộc việt nam vì ta về ta tắm ao ta,dù trong dù đục ao nhà vẫn hơn đừng theo tư tưởng ngoại lai đã bị chính người đẻ ra nó khai tử",negative
14666,16346,lỡ nó thấy vn lắm lúa gạo mà bên nó dân đông qúa lại ăn như hổ đói nữa nó kéo sang thì lam sao thoát chg đuoc mà theo cũng chẳng xong,negative
14667,16347,không còn cs là dân giàu nước mạnh,negative
14668,16348,tấu hài nhiều thập kỷ rồi...hãy một lần thật thà để dân lựa chọn người xứng đáng đi,negative
14669,16349,nhìn toàn một nhóm già cỗi hết sức sống,negative
14670,16350,đừng lấy tiếng nói của người nước ngoài nói tiếng việt và cho đó là tiếng nói của người việt nam,negative
14671,16351,cho hỏi ngu cái nha cột đien voi cột đèn no khac nhau không ka ka bao nhieu năm roi co gi khác không vay mấy bác trac tai minh ngu nên kg thấy khac vay xin lỗi nha cuoi tiep kaka,negative
14672,16352,mất hơn nữa nhiệm kì lo đh với là tổ chức nhân sự còn lo được gì cho nước cho dân,negative
14673,16353,trung ương làm tốt cấp tỉnh đến xã ì à ì ách thì làm thay đổi được,negative
14674,16354,sáng suốt đâu ra trong những đầu óc thiểu năng,negative
14675,16355,chỉ tốn sâm cho các cụ,negative
14676,16356,khi nào lú k còn thì may ra có đường thoát tàu,negative
14677,16357,"trông j,đợi j ở cái thể chế này.nói cho suôn thế thôi,nói và làm là 2 việc khác nhau",negative
14678,16358,this is my chair that is your chair ,negative
14679,16359,"ng tót thì ít,kë gian xāo thì nhièu",negative
14680,16360,"nói chung là làm màu thôi,ko có thay đổi gì hết chỉ biến tướng rồi xào chẻ ",negative
14681,16361,rượu cũ bình cũng cũ,negative
14682,16362,nhìn muốn ói,negative
14683,16363,thằng nào lên chẳng thế d,negative
14684,16364,hội chợ  mua&bán gế,negative
14685,16365,i have a dream a song to sing,negative
14686,16366,made in china,negative
