,Unnamed: 0,data,sentiment
19540,26149,cái này là hệ thống phòng thủ y tế quốc gia mà,negative
19541,26150,ế là tốt rồi sợ như các nc chết từng đống việt nam có phúc lắm mới thế trông cho đất nước ai ai cũng đều khỏe mạnh covit chẳng làm đc gì,negative
19542,26151,ế là đúng chỉ tại công tác phòng dịch quá tốt,negative
19543,26152,cái gì ế chứ bệnh viện ế thì mừng quá.chúc cho tất cả các bệnh viện đều ế sml,negative
19544,26153,đề nghị cho giải thể gấp ndan vn thích điều này,positive
19545,26154,dân việt nam ai cũng cầu cho bệnh viện nầy ế hết kẻ cả người làm ra nó,negative
19546,26155,dân ý thức như vậy là quá tốt ,negative
19547,26156,tin vui nhất là bệnh viện dạ chiến ko có bệnh nhân xin chúc mừng,negative
19548,26157,không chấp loài súc vật đucang không nước ,negative
19549,26158,á phải nói 3 sọc đỏ gọi bằng 3 dòng kẻ trùng tên với nhóm nhạc,negative
19550,26159,thay mặt anh em ba que...tôi nói thế nay.....đảng nhà nước cộng sản vi phạm nhân quyền vì ko cho người dân nhiễm covid giống như ở mẽo,negative
19551,26160,đúng là bọn chó sủa chọc ngoáy bệnh viện ế dân ta mới mừng,negative
19552,26161,lại lỗi cộng sản,negative
19553,26162,"còn tụi 3 que sẽ nói xây bệnh viện dã chiến mấy ôg ấy thế nào mà chẳng phải bớt xén đút tiền vào túi,tài sản ông nào củng hàng mấy căn biệt thự,đất đai phì nhiêu",negative
19554,26163,đất nước có phúc nên bệnh viện mới ế,negative
19555,26164,nói vậy chứ cũng hên chứ còn kg mười bệnh viện vậy cũng kg đủ chứ đừng nói sau,negative
19556,26165,như ở mĩ thì phải còn dựng thêm hoan hô ko dùng đến,negative
19557,26166,ko làm rủi dịch nó bùng phát thì trở tay sao kịp nó ế là phải mừng,negative
19558,26167,ế chứng tỏ là tin vui.giải thể chứng tỏ là không cần nữa  hết dịch.cái này ủng hộ.giải thể đi,negative
19559,26168,ế kinh tế mới lo  chứ ế cvit thì phải mừng tưng bừng,negative
19560,26169,giải thể thôi covi gặp việt nam chạy mất dép,negative
19561,26170,cái gì ế thì lo chứ bệnh viện ế thì mừng,negative
19562,26171,điều mong ước của các nước trên tg  3 đag cay đập phá lung tung đó nha,negative
19563,26172,sao ko cho mĩ hoặc brazin thuê,negative
19564,26173,gì ế sợ chứ bv ế mừng vì hết dịch mà,negative
19565,26174,nó ngồi mãi đâu gõ ban fim  tổ cha nó,negative
19566,26175,muc dich cua bon no la tim moi cach chong pha,negative
19567,26176,chúng nó biết gì đâu chấp làm gì ,negative
19568,26177,ế là tốt lắm rồi,positive
19569,26178,ế tôi đây thấy rất vui mừng,negative
19570,26179,trong cho ế tới già,negative
19571,26180,không dùng đến là điều mong mỏi của người dân,negative
19572,26181,xin chúc mừng bệnh viện dã chiến tiên sơn đã bị giải thể bản lĩnh và tinh thần của con người việt nam nói chung và người dân đà nẵng nói riêng thật tuyệt vời trong bất kỳ hoàn cảnh khó khăn nào họ cũng vượt qua các y bác sĩ chống dịch của chúng ta thất nghiệp là vui rồi,negative
19573,26182,nền y học thấp kém quá đến nỗi cái bệnh viện dã chiến cũng dell thèm dùng luôn,negative
19574,26183,mình thấy bảo xắp tới về vn khi cách ly phải nộp tiền ak  xắp về mà hoang mang quá,negative
19575,26184,nó ế nên mình mới sống dc bình thường đấy,negative
19576,26185,đắt lo  ế lại mừng còn hơn chôn chung một hố như bố mẽo nó,negative
19577,26186,phải đông khách như âu mỹ mới hay,negative
19578,26187,cái đéo gì chúng nó cũng nói đc mà.cứt nó còn nói thành vàng mà,negative
19579,26188,nó bảo thế chứ có phải thế đâu,negative
19580,26189,xây như vậy mới có tiền bỏ túi ,negative
19581,26190,ko thấy bon  vào nhĩ,negative
19582,26191,chỉ có loại óc bò mới nghĩ ra như thế,negative
19583,26192,đó là điều tốt chứ k phải là lãng phí,negative
19584,26193,pha đầu tư lỗ vốn bể mặt nhưng vui,negative
19585,26194,ế chảy nước luôn,negative
19586,26195,hỏi co thanh lý gì không ae góp người ti mua về bán ve chai,negative
19587,26196,có những thứ ế lại là niềm vui,negative
19588,26197,mấy thằng 3 kiểu  má tưk ghê,negative
19589,26198,bọn nó ngu lâu rồi toàn thằng ngu không đó mà vậy mà lúc nào cũng đòi làm chính trị,negative
19590,26199,trông trời thât ê ,negative
19591,26200,đúng là quân ba que xỏ lá,negative
19592,26201,nó sẽ sủa như vậy.nhưng cũng chỉ là chó sủa trăng,negative
19593,26202,ế là ok lắm lắm rồi ,positive
19594,26203,phát ngôn khờ dại quá ngu dốt,negative
19595,26205,đất nc còn nghèo tiền để giúp đỡ ng nghèo chả giúp lại phí phạm tiền thuế của kiều bào thế nó chả tức ,negative
19596,26208,nói chi mấy thằng 3 đỏ cái gì nhét vào mồm được không hết thì mang về nhà nó thì mới tốt,negative
19597,26209,tổ tiên nó chết vì covid sắp vượt qua con số 200 ngàn và chưa có dấu hiệu dừng nên nó ganh tị vây vì nó đâu phải dân tộc việt nam,negative
19598,26210,bệnh viện dã chiến ế là đại phúc cho nước việt nam ta,negative
19599,26211,chấp gì với mấy thằng rảnh háng giống chó rảnh sủa bóng ma  chờ vài năm nữa chúng nó tuyệt chủng thì chẳng còn tiểu phẩm hài hải ngoại để mà coi,negative
19600,26212,dich bệnh ko nen khởi nghiệp.khơi nghiep that bại,negative
19601,26213,bọn ba sọc cái loằn j nó cũng ẳng đc,negative
19602,26214,xây để phòng trường hợp xấu nhất khi ca nhiễm covi quá tải ko kiểm soát được sao mày ngu vậy add,negative
19603,26215,"may quá,ế truyền kiếp",negative
19604,26216,cho nó ế chết luôn kakaka,negative
19605,26218,thế thì càng vui,negative
19606,26219,hj thằng nào biết sợ thì còn sống những thằng ko biết sợ chết hết rồi mỏ vàng mỏ bạc thì ít chứ mỏ xạo lồn thì nhiều,negative
19607,26221,lũ nó mà hơi đâu trách chi bọn 3q,negative
19608,26222,mong nó ế dài dài,positive
19609,26223,đắt lo ế mừng,negative
19610,26225,"bệnh viện dã chiến bị ế,là nỗi đau khôn xiết của giới 3w.khi việt nam đói,bệnh tật hoành hành thì đó là niềm hạnh phúc của bọn 3w luôn vỗ ngực,mồm rêu rao yêu nước"",""không làm khổ dân"".nghĩ lại,thời điểm dịch bệnh mà thấy sợ,có ngày hơn 80 ca nhiễm cộng đồng xin cảm ơn chính phủ vì tất cả",negative
19611,26226,còn covid mô mà giải thể,negative
19612,26227,ghét mấy ông hay chọc chó,negative
19613,26230,ế là tốt rồi,positive
19614,26231,cái kết bố con gặp nhau,negative
19615,26232,cũng khó bắt dc ở những tội có mức án cao!vì hầu hết đều đã chuyển đổi hướng làm ăn hết rồi,negative
19616,26233,ngày này chỉ là sớm hay muộn thôi,negative
19617,26234,vào tù rồi lấy dau ra 1 d xi gà 1000 do de hít nhỉ khoe khoan cho lắm vào,negative
19618,26235,vào cho có bố con con,negative
19619,26236,vào nồi hết cả với nhau rồi,negative
19620,26237,khá ơi bố vào với con đây rồi,negative
19621,26238,mãi bên nhau ba nhé,negative
19622,26239,mong rằng đây là một hiện tượng giang hồ mạng nhất thời rồi cũng tự diệt vong tôi những kẻ giang hồ mạng suốt ngày chỉ rao giảng đạo lý nhưng cuối cùng thì sao rồi tất cả sẽ chịu chung một số phận là ăn cơm tù khoác áo số mà thôi,negative
19623,26240,chỉ là vấn đề thời gian thôi sớm hay muộn gì rác bẩn cũng phải dọn cho sạch,negative
19624,26241,có vẻ như anh em đang chờ thằng này bóc lịch mỏi mòn dữ lắm thì phải ước mơ thành sự thật r mà mơ cũng đúng làm đại ca cỡ nào ũng quay vào ô bốc lịch,negative
19625,26242,đi hết hàng tiền đạo,negative
19626,26243,giờ tội phạm toàn bị shipper bắt thôi,negative
19627,26244,phải vậy mới ngon cần nhiều vụ thế này mới răng đe lủ lưu manh thời 4.0,positive
19628,26245,bố con đoàn tụ,negative
19629,26246,bọn này là những kẻ rễ bán rẻ mọi thứ nhất khi đạt được điều mình muốn,positive
19630,26247,hỏi xem bạn này đã từng chụp hình với đại danh hài vượng gâu,negative
19631,26248,mong một ngày họ sớm được đoàn tụ ăn uống ngủ nghỉ đúng giờ giấc,negative
19632,26249,chắc theo diện đoàn tụ cha con,negative
19633,26250,bố con sum họp,negative
19634,26251,xử nhốt lại thôi lộng hành quá,negative
19635,26252,nguyên 1 nhóm vào hết rồi,negative
19636,26253,chúc mừng bo con may đã được đoàn tụ ngồi boc lịch xã hội đã bớt được ,negative
19637,26254,khá trong trại hẳn bây giờ đang mỉm cười tự hào mà khoe với các bạn cùng buồng là bố tao đến rồi đấy ,negative
19638,26256,mặt mũi hiền lành thế này mà đi bắt người ta,negative
19639,26257,vi phạm là xử nghiêm,negative
19640,26258,"đã bảo rồi,chỉ sớm hay muộn thôi mà mấy thằng chạnh choẹ vs tao lần trước đâu,vào đây mà xem cụ tổ của chúng m đây này",negative
19641,26259,cha con đoàn tụ,negative
19642,26260,mấy loại này bắn mẹ đi nhìn thấy gét tối ngày phát trực tiếp nc đạo lý mệt,negative
19643,26261,rồi sẽ ra hàng núi tội lỗi xong hổ báo cáo  chồn rồi cũng lần lượt vào cũi hết tinh tướng,negative
19644,26262,bắt giang hay bắt giam,negative
19645,26263,nguyên team đi vào hết,negative
19646,26264,thần tượng của biết bao nhiêu thanh niên cuối cùng củng bị xộ khám hoan hô,negative
19647,26265,vẫn là các anh trọc trọc không tóm được tóc nhưng còng được tay,negative
19648,26266,5 cam còn phải dựa cột huống chi mấy thằng giang hồ mạng,negative
19649,26267,còn ai ông nội ngoại nữa cho nó vào luôn,negative
19650,26268,huỳnh vương bạn ngoài bắc của e đi chơi bóng ở nước ngoài rồi,negative
19651,26269,cũng chỉ là 1 thằng nghiện oặt,negative
19652,26270,cha con đã được đoàn tụ,negative
19653,26271,cha con gì cứ lên thớt hết vậy,negative
19654,26272,đúng như lời hứa bố vào thăm con nuôi,negative
19655,26273,tết đoàn viên,negative
19656,26274,dần dần thì chúng nó cũng vào chung một chỗ hết ấy mà,negative
19657,26275,khá bảnh nói với dũng troc mày vô đây đã chào đại ca chưa,negative
19658,26276,nói rồi cứ lên mạng oang lắm vào  vào hết một chỗ,negative
19659,26277,khoác lác ba hoa cho lắm,negative
19660,26278,chuyển sang bán hang ol hết,negative
19661,26279,vậy là hết thời hoàng kim ,negative
19662,26280,riết rồi đéo còn con chó nào sủa giống mấy giang hồ mõm này nữa,negative
19663,26281,ngta đăng mấy ngày roy gió mới mở mắt,negative
19664,26282,giờ mới bắt ah,negative
19665,26283,"ae cho mih hỏi ngu tí,dung trọc gia nhập juventus thì đá hậu vệ hay làm huấn luyện viện vậy",negative
19666,26284,làm luôn ông hiệp đen nữa,negative
19667,26285,juve mùa này là vô đối,negative
19668,26286,ai cũng phải đi tù thôi ,negative
19669,26287,bạn đầu moi j mới nổi ấy  khả năng cao sẽ gia nhập juve trong kì chuyển nhượng mùa đông,negative
19670,26288,dăm bữa lại thả thôi,negative
19671,26289,vẫn thiếu 1 thằng mà nhiều ae muốn bi bắt nhất lúc này thằng này vẫn hay co mặt trong những bức ảnh của những thằng đi tù biết ai k,negative
19672,26290,kể ra thì tay này với khá bảnh ít ghét hơn thằng loz huấn với giang rồng,negative
19673,26291,dần dần đầu quân juve hết,negative
19674,26292,một lũ nghiện ngập lên mạng làm hư hỏng cả một thế hệ trẻ ,negative
19675,26293,nằm trong tầm ngắm cả rồi chỉ là chọn thời điểm mà bắt thôi vào trong lại thêm nhiều tội nữa,negative
19676,26294,thằng chó này lẽ ra phải bắt lâu rồi,negative
19677,26295,chung quy lai thi thang nao đi truoc se ve truoc chứ dduong nao roi cung đi hết,negative
19678,26296,thằng lày nà thằng lào,negative
19679,26297,vẫn cmt đây,negative
19680,26299,ôh hôm qua mới thấy lên nói đạo lý nay lại về đội,negative
19681,26300,đoàn tụ rồi,negative
19682,26302,bị tội j thế ad,negative
19683,26304,nó là cái lồn gì mà phải quan tâm,negative
19684,26306,sạch xã hội,positive
19685,26307,mạng ngày càng sạch hơn rồi,negative
19686,26309,bắt chưa zay,negative
19687,26310,con truyền cha nối,negative
19688,26316,thằng shiper mày làm gì anh dũng của tao mày điên ak anh dũng mày đập đá lên tao xích lại thôi,negative
19689,26317,bắng tuổi mình mà bạn ý thành công quá chúc bạn tiến xa hơn nữa trên con đường sự nghiệp-phục vụ đất nước và nhân dân đc tốt hơn,negative
19690,26318,tuyệt vời  chúc con vững bước đi lên  xứng danh con cháu bà trưng bà triệu con nhé ,positive
19691,26319,trẻ nhưng có tố chất làm đúng điều lệ và quy tắc của đảng thì được chứ trẻ mà được thời gian biến chất cũng như vứt thôi,negative
19692,26320,cùng tuổi mà cún này giỏi thế mình thì vẫn đang chạy ăn,negative
19693,26321,xin chúc mừng ninh thu tranh trở thành phó tư lệnh trẻ nhất toàn quân đây là tiền hình cho mẫu phụ nữ việt nam năng động sáng tạo dám nghĩ dám làm trên mặt trận kinh tế quốc phòng,negative
19694,26322,chúc cháu sức khỏe  cống hiến và thành đạt,negative
19695,26323,chúc mừng con nhé phấn đấu là nữ tướng trẻ nhất toàn quân ,negative
19696,26324,tuổi trẻ tái năng thật trân trọng và tự hòa chuc mừng em,negative
19697,26325,"chúc chị ll khỏe mạnh và cống hiến cho đất nước có khả năng sẽ được ra bộ,nhưng ko phải là bộ lò của bác trọng là được",negative
19698,26326,xinh đẹp và tài năng chúc mừng đồng chí,positive
19699,26327,chúc mừng em gái phấn đấu nhiều hơn nữa nha,negative
19700,26328,giỏi quá chúc những bước tiếp trên con đường phía trước của chau luôn suôn sẻ tốt đẹp,positive
19701,26329,con của tướng nào khai ra đi hay là vốn tự có,negative
19702,26330,tài giỏi thì phải đưa lên dù đó là phụ nữ tôi ủng hộ ,negative
19703,26331,đến thời này rồi lên được chức to cũng phải có năng lực tốt cả các bác cứ yên tâm nấu cơm ăn đi thôi không cần lo lắng quá,negative
19704,26332,mới thiếu tá chứ có phải trung tá đâu 1 sao 2 gạch nhưng tuổi 38 mà làm phó tư lệnh là giỏi rồi chúc mừng con gái nhé nhưng có năng lực hay có.thủ trưởng nào chống lưng ko đấy,negative
19705,26333,chưa thấy bao giờ cấp trung tá lại giữ chức phó tư lệnh 1 binh đoàn chuyện lạ,negative
19706,26334,đồng chí này chắc chắn là con của đồng chí nào đó,negative
19707,26335,mong chồng và bà con  bạn bè đừng alo hoặc nân na  sân sau  lợi ích nhóm  nâng đỡ ko trong sáng  thì còn tiến vượt bậc cho mà xem  các thánh phím nghỉ sao ,negative
19708,26337,quan trọng là ông bà già ninh thu trang có vị trí thế nào trong xã hội sinh ra ở đích rồi thì nói gì nữa,negative
19709,26338,chức tơ rồi có ngày xin lỗi đảng xin lỗi nhân dân,negative
19710,26339,làm kinh tế cần lắm bản lĩnh của con người nhiều tiền rồi vào tù đó là con đường đi vào địa ngục lấy gương bác hồ mà soi xét bản thân nhé,negative
19711,26340,miễn sau có tài là được đúng người đúng chức vụ chứ đừng có vài hôm nữa bị phanh phui ra thì là con của cán bộ cấp cao thì khổ,negative
19712,26341,tuổi trẻ tài cao là tốt nhưng nếu đó là con nông dân từ nông dân thuần nông đi lên không con ông cháu cha thì tôi tin tài có thì tốt rồi quan trọng đức và tâm nữa chị nhé chúc chị mạnh khoẻ thành công và giúp ích cho nhân dân và đất nước,negative
19713,26342,38 bằng tuổi mình mà đã là tư lệnh rồi đấy mình mới là đại úy đội phó đội thi hành án và hỗ trợ tư pháp đúng là có chí khí vững mạnh và cũng là hậu duệ của bà trưng bà triệu có khác chúc mừng đồng chí,negative
19714,26343,38 tuổi thì trẻ j nữa có chăng là do cái chức vụ trung tá hơi thấp thôi,negative
19715,26344,nếu ba má lam nông dân thi h o vị trí nào nhỉ chúc mừng xweps,negative
19716,26345,có thể gọi là nhân tài xuất chúng 38 tuổi làm phó tư lệnh binh đoàn đã đạt kỳ tích mà lại còn là nữ đi lên từ cơ sở với biệt danh đáng nể,negative
19717,26346,xin cho hỏi bố đồng chí trung tá đang giữ chức vụ gì trong ban bí thư ạ,negative
19718,26347,trẻ cũng tốt  nhưng mong đưng giống tô linh hương nguyễn xuân anh ,negative
19719,26348,rồi lại phong các danh hiệu khác đều trẻ nhất nữa lại thấy lo,negative
19720,26349,như gd chung cũng từng là hình như thiếu tướng trẻ nhất sao mà,negative
19721,26350,đồng chí phùng quang hải 319 cũng thế,negative
19722,26351,có tài mong là có cả đức...chúc đồng chí hoàn thành xuất sắc nhiệm vụ đc giao.cơ mà đồng chí dù là con của đồng chí nào thì cũng ko quan trọ trọng là đồng chí làm đc gì cho quân đội cho đất nước thôi,negative
19723,26352,hậu duệ của các nữ tướng đây ngầu ,negative
19724,26353,phó tư lệnh binh đoàn mang hàm đại tá mà bà chị này mới trung tá đã phó tư lệnh k biết là nhân tài kiệt xuất hay con cháu nhà đồng chí nào,negative
19725,26354,chỉ có quân đội vn mới làm kinh tế,negative
19726,26355,cháu giỏi quá.chúc tiến xa hơn,negative
19727,26356,thiếu tá mà lên phó tư lệnh á tưởng phải hàng tướng chứ nhỉ mà,negative
19728,26357,chẳng lẽ hoa mộc lan tái sinh,negative
19729,26359,nu nay dang thieu ta da len chuc trung ta dau ma noi xao vay,negative
19730,26360,làm ăn cẩn thận ăn non thôi ko lại như tướng công an trẻ nhất vn vừa vào lò nha,negative
19731,26361,nên trẻ hoá nhưng phải chú ý ko lại con em hết,negative
19732,26362,giỏi hơn ngài đức chung rồi,negative
19733,26363,xuất sắc quá,positive
19734,26364,khá giống bắc hàn,positive
19735,26365,vimaru quá xuất sắc,negative
19736,26366,ko biết con ông bà nào mà giỏi vậy ta,negative
19737,26367,giỏi quá phấn đấu như bà nguyễn thị kim ngân nhé,negative
19738,26368,muốn giỏi và thành công cho đất nước thì đừng vơ vét và lợi ích nhóm,negative
19739,26369,nhin ky hay chuc chung ta thi con thieu 1 sao chung ta phai 2 va2 sao nha,negative
19740,26370,mong em luôn giữ mình là hậu duệ bà trưng bà triệu.dân việt đang cần nhiều nữ tướng như em,negative
19741,26371,mong là đồng chí vừa có tài vừa có đức,negative
19742,26372,đeo thiếu tá viết trung tá đúng là báo lá cải,negative
19743,26373,đồng chí nào có con như này nở mặt nở mày lắm,negative
19744,26374,không sợ thiếu chỉ sợ không công bằng,negative
19745,26375,con hoặc cháu ai thế nhỉ,negative
19746,26376,tự hào về c quá c ơi,negative
19747,26377,con đồng chấy nào vậy ,negative
19748,26378,nhỏ tuổi mà giỏi nhỉ,negative
19749,26379,bộ đội kinh doanh,negative
19750,26380,phải có người nắm tóc kéo lên nghĩ vậy không biết đúng hay sai,negative
19751,26381,hình này chụp từ bao giờ vậy hả admin  quân hàm mới thiếu tá,negative
19752,26382,chắc đ.c này được bổ nhiệm là để chuyên đi ngoại giao ấy mà,negative
19753,26383,trung tá mà đeo quân hàm thiếu tá,negative
19754,26384,ôi binh đoàn 11.một thời để nhớ,negative
19755,26385,trên vai đeo quân hàm 1 sao mà lại viết là  nữ trung tá là sao ,negative
19756,26386,lại từ bên đoàn ah,negative
19757,26387,biết địch biết ta trăm trận trăm lên,positive
19758,26388,một gương mặt sáng  tự hào quá những nữ sq tầm và tài ,negative
19759,26389,hàm này là thiếu tá chữ,negative
19760,26390,không biết liệu có nổ ra là con ông cháu cha không hay một thời gian sau đường dây sập lại theo bước cha anh như đinh la thăng và nguyễn đức trung thì lại lố,negative
19761,26391,lại con của tướng nào thế,negative
19762,26392,kim phượng và minh triết con nguyễn tấn dũng vẫn thăng vì vu có sao đâu nhỉ,negative
19763,26393,con đồng chí nào,negative
19764,26394,cô này về tiểu đoàn 31 làm cài li vs chú đức nhỉ,negative
19765,26395,vl thiếu tá mà nói trung tá,negative
19766,26396,đứng nghiêm chào tư lệnh nào ae,negative
19767,26397,một đất nước mà quân đội xài hơn 2 gdp thì toang bao giờ mới cải cách,negative
19768,26398,rồi đừng làm gì để phải vào lò của bác trọng là ok,negative
19769,26399,chắc bố lắm tiền,positive
19770,26400,đừng đi vào vết xe đỗ là ok,positive
19771,26401,chọn đúng người thì tốt,positive
19772,26402,sao kô hỏi bố tá là ai,negative
19773,26403,chắc con ông nào ở trung ương hỉ,positive
19774,26404,mong sao em làm cho đất nước giầu mạnh quân đội vững mạnh hơn,negative
19775,26405,lên báo thế này có khi nào lại giống ai kia cái gì cũng nhất ,negative
19776,26406,mình muốn biết lý lịch cô này cơ,positive
19777,26407,chắc con gái can bo cao cấp,negative
19778,26408,nữ tướng là đây còn đâu nữa,negative
19779,26409,đồng chí lày con đồng chí lào ,negative
19780,26410,em nói thật em thick cái đồng hồ,negative
19781,26411,cho lời bình nguyen viet,negative
19782,26412,đèn càng sáng càng mau hết dầu,negative
19783,26413,gốc chắc là bự như cái đình làng,negative
19784,26414,khong biết có phải đổi tình khong,negative
19785,26415,chúc mừng cháu quân bà trưng bà triệu,negative
19786,26417,xin cảm ơn đất nước thủy điện đã ủng hộ nhân dân việt nam ,negative
19787,26418,cảm ơn nước bạn thụy điển rất nhiều,positive
19788,26419,mãi mãi việt nam thụy điển là người bạn tốt,negative
19789,26420,thụy điển chính sách ngoại giao của họ cũng trung lập như việt nam vậy,negative
19790,26421,cho hỏi hôm nay ngày gì mà bạn chia sẻ về mối quan hệ giữa việt nam và thuỵ điển vậy,negative
19791,26422,những người con xa xứ,negative
19792,26427,hoá ra giấy bãi bằng chuyên để chùi đ ngày trc là của thuỵ điển  xịn xò thật,negative
19793,26428,đội tấu hài của quốc gia,negative
19794,26430,có bán án ch vậy,negative
19795,26431,hay  nhưng bọn cãi mặt dầy chứ đâu được mặt hoa da phấn,negative
19796,26432,ko bị cáo tự bào chữa họ ko mướn,negative
19797,26433,troll người ta quài trời kkk,negative
19798,26434,cứ như cụ kình chết lại nhẹ nhàng thanh thản đỡ tốn tiền nhà nước đỡ vất vả cho m.n ,negative
19799,26437,có có bào chữa cho bùi thị nối được thêm 2 năm từ 4 năm lên 6 năm,negative
19800,26438,đi vì đam mê đi vì kiếm cơm thôi,negative
19801,26439,xấu hổ quá,negative
19802,26441,thật xấu hổ,negative
19803,26444,ôi nhục nhã gào thét như mấy con chó tội cho nước mỹ chứa chấp mấy con chó ghẻ,negative
19804,26445,bonus súng nè,positive
19805,26446,nghe bon ba  roi gio vo tu kg biet ai lo com ao gao tien cho gd tui no kg biet chac bon ba  goi tien ve nuoi gd chung no,negative
19806,26447,bố bọn dân chủ cuội chết chưa chắc đã làm rùm beng thế đâu  các cụ nói cấm có sai  việc nhà thì nhác mà việc chú bác thì siêng ,negative
19807,26449,chỉ bọ hung kêu gào,negative
19808,26450,ko kêu thì chết đói nhăn răng,negative
19809,26451,haha trong hợp đồng là tụi nó phải biên tút gào thét xuyên tạc đến khi nào phiên toà tuyên án xong mới chuyển nửa tiền à ,negative
19810,26452,chưa đâu còn rất nhiều tên luật sư nữa mới là quan trọng cong̀ đầu hết vô để hết su..̉̉ a,negative
19811,26453,chó cán phải bả nói cho tròn câu ad,negative
19812,26454,chả khác nào đám khóc mướn nhưng tụi này nó khóc kiểu hên,negative
19813,26455,rỏ ràng họ bị oan đang án giết người xuống còn chống người thi hành công vụ chỉ có luật nước này mới vạy,negative
19814,26456,đề nghị tặng cho nuật sư anlon tuan 1 dụng cụ tập luyện để về nhà đóng cửa tự rút chốt vì quá nhục nhé,negative
19815,26457,có một số bản án thôi thấy rất không đúng và không phục đáng ra như bà già nối phải là bắn bằng khẩu súng to như cổ tay ở khỏng cách 1m,negative
19816,26458,kêu gào như bố mẹ chúng chết vậy,negative
19817,26459,quan trọng là người trong cuộc còn bất kì ai có gào lên như bị hoan thì cũng mặc kệ nó  rác tai tý thôi ,negative
19818,26460,mầm mống bất ổn của xã hội bọn này chỉ muốn người dân việt nam chìm trong loạn lạc và chiến tranh để tư lợi cần phải tiêu diệt,negative
19819,26461,pháp luật xử đúng ngưòi đúng tội.hãy câm mồm đi loại hóng hớt,negative
19820,26462,thấy các dzị luật sư kêu nhiều lắm,negative
19821,26463,hệ thống pháp luật việt nam là hệ thống pháp luật nhân đạo giáo dục con người là mục đích cao nhất,negative
19822,26464,qua vụ án này càng làm rõ thêm những kẻ giắp tâm chống phá phá nhà nước trong giới luật sư,negative
19823,26465,đối với bọn thầy cãi này thăng thua ko quan trọng vì chúng đã nhận  từ bọn phản động rồi mục đích chính của chúng là quậy thật mạnh để gây sự chú ý từ bên ngoài gây tâm lý sức ép cho tòa án và vks thôi,negative
19824,26466,bác nói toẹt ra là kêu như chó đi cho chúng nó mừng,negative
19825,26467,hai án tử quá nhẹ nếu kình già đứng nghe tuyên án tử thì có áp phê hơn,negative
19826,26468,nhờ team ls bào chữa nên được tuyên thêm thời gian giảm nữa,positive
19827,26469,đám dân chủ cuội kêu gào như bị thiến vậy,negative
19828,26470,cho chúng kêu gào..cứ để chúng dãy giụa,negative
19829,26471,đám rân chủ kêu gào như bị thiến,negative
19830,26472,hay quá việt nam ơi,negative
19831,26473,vì bổn phận sức mạnh đồng tiền buộc chúng phải gào,negative
19832,26474,đám dân chủ cuội kêu oan thì tóm 1 lượt tụi nó luôn,negative
19833,26475,tiêm vắc xin phòng dại  là hết gào thét thôi,negative
19834,26476,é.o sủ.a é.o p.hả.i b.ò đ.ỏ,negative
19835,26477,tuyên án cao vào,negative
19836,26478,như cờ hó bị chọc tiết,negative
19837,26479,kêu như mèo động đực,negative
19838,26480,nó thò đuôi ra để tìm cơ hội chặt kkk,negative
19839,26481,như chó hóc xương ý ad phải vậy k ,negative
19840,26482,hết lương thảo thì chả kêu  đói thối mồm,negative
19841,26483,quả gì nhanh thế thưa rằng quả báo,negative
19842,26484,ba que khóc như cha chết,negative
19843,26485,chúng gào lấy tiền cơm là cái chắc,negative
19844,26487,những kẻ ngồi tù thì chả thấy oan ức mà bọn mỏm chó thì cứ sủa chắc là sủa để kiếm ba đồng tiền neo của bọn bợ đít đó mà,negative
19845,26488,ở bên tây say cứt ngáo à mấy bố,negative
19846,26489,có cái loa rè ở huế đảng viên kỳ cựu hôm nào cũng phát đây này,negative
19847,26490,sự việc rõ ràng rồi mà còn cào câu đúng là lũ rận ,negative
19848,26491,bọn nhật ký yêu nước cắn mấy bữa nay hôm nay ko thấy ẳng nữa mà chuyển sang xuyên tạc phong trào xô viết nghệ tĩnh.lũ chó trốn cắn trộm,negative
19849,26492,kêu oan vào a tẩm quất cho vài hiệp á hự á hự,negative
19850,26493,ngày nào cũng gào lên như chó bị chọc cổ ấy đọc giải trí vch luôn ấy hihi,negative
19851,26494,kêu gào như thèm cứt,negative
19852,26495,cho người lấy giẻ nhét vào mõm chúng nó,negative
19853,26496,bọn nó kêu gào như chó thiến,negative
19854,26497,chúng nó là bọn kền kền ăn xác thối mà nên đói là kêu thôi còn kêu nhiều nên kệ nó kêu kêu lắm cũng chán nghe kêu nhiều cũng nhàm,negative
19855,26498,gào như chó,negative
19856,26500,đúng vậy ok,positive
19857,26501,oan thị mầu,negative
19858,26502,chó cứ sủa và đoàn người cứ đi,negative
19859,26504,khóc để kiếm tiền mà đó là cái nghề,negative
19860,26506,nó đã xấu xa và điên cuồng chống phá thì nn càng làm đúng làm tốt nó càng kêu gào với càng phá hoại nạ đất nước cứ tiến lên đời vài kẻ ngược chiều hó cứ ủa đoàn người cứ đi ad ạh,negative
19861,26508,hết c ăn rồi nên gào,negative
19862,26509,nghề kiếm cơm mà a,negative
19863,26510,công việc nội bộ của việt nam để cho việt nam chúng ta tự giải quyết không cần lũ phản động lưu vong can thiệp vào còn những kẻ mất mãn cơ hội chính trị trong nước cứ để mặc cho chúng sủa nếu sủa không đúng sai sự thật đi ngược lại với các lợi ích của nhân dân của quốc gia vi phạm pháp luật thì cho hết vào lò nướng ,negative
